ID,nom_instance,reference_import,address,deadband,label,length,name,type,ELEMENT_NAME,varInvalid1,varInvalid2,varInvalid3,functCheck,functTrans
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_AHU_3SpTemp,aeiSTARSST020BACSHVACACSSTN_AHU_3SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_AHU_3SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_3EmStp,deiSTARSST020BACSHVACACSSTN_AHU_3EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_AHU_3EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_3TpAlrm,deiSTARSST020BACSHVACACSSTN_AHU_3TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_AHU_3TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_4GenAlmM,deiSTARSST020BACSHVACACSSTN_AHU_4GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_AHU_4GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_4GenAlm,deiSTARSST020BACSHVACACSSTN_AHU_4GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_AHU_4GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_AHU_4RtTemp,aeiSTARSST020BACSHVACACSSTN_AHU_4RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_AHU_4RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_AHU_4SpTemp,aeiSTARSST020BACSHVACACSSTN_AHU_4SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_AHU_4SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_4EmStp,deiSTARSST020BACSHVACACSSTN_AHU_4EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_AHU_4EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_4TpAlrm,deiSTARSST020BACSHVACACSSTN_AHU_4TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_AHU_4TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_5GenAlmM,deiSTARSST020BACSHVACACSSTN_AHU_5GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_AHU_5GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_5GenAlm,deiSTARSST020BACSHVACACSSTN_AHU_5GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_AHU_5GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_AHU_5RtTemp,aeiSTARSST020BACSHVACACSSTN_AHU_5RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_AHU_5RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_AHU_5SpTemp,aeiSTARSST020BACSHVACACSSTN_AHU_5SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_AHU_5SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_5EmStp,deiSTARSST020BACSHVACACSSTN_AHU_5EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_AHU_5EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_AHU_5TpAlrm,deiSTARSST020BACSHVACACSSTN_AHU_5TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_AHU_5TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_1GenAlmM,deiSTARSST020BACSHVACACSSTN_FAHU_1GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_FAHU_1GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_1GenAlm,deiSTARSST020BACSHVACACSSTN_FAHU_1GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_FAHU_1GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_1RtTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_1RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_1RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_1SpTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_1SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_1SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_1EmStp,deiSTARSST020BACSHVACACSSTN_FAHU_1EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_FAHU_1EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_1TpAlrm,deiSTARSST020BACSHVACACSSTN_FAHU_1TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_FAHU_1TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_2GenAlmM,deiSTARSST020BACSHVACACSSTN_FAHU_2GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_FAHU_2GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_2GenAlm,deiSTARSST020BACSHVACACSSTN_FAHU_2GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_FAHU_2GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_2RtTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_2RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_2RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_2SpTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_2SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_2SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_2EmStp,deiSTARSST020BACSHVACACSSTN_FAHU_2EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_FAHU_2EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_2TpAlrm,deiSTARSST020BACSHVACACSSTN_FAHU_2TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_FAHU_2TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_3GenAlmM,deiSTARSST020BACSHVACACSSTN_FAHU_3GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_FAHU_3GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_3GenAlm,deiSTARSST020BACSHVACACSSTN_FAHU_3GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_FAHU_3GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_3RtTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_3RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_3RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_3SpTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_3SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_3SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_3EmStp,deiSTARSST020BACSHVACACSSTN_FAHU_3EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_FAHU_3EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_3TpAlrm,deiSTARSST020BACSHVACACSSTN_FAHU_3TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_FAHU_3TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_4GenAlmM,deiSTARSST020BACSHVACACSSTN_FAHU_4GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_FAHU_4GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_4GenAlm,deiSTARSST020BACSHVACACSSTN_FAHU_4GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_FAHU_4GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_4RtTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_4RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_4RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_4SpTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_4SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_4SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_4EmStp,deiSTARSST020BACSHVACACSSTN_FAHU_4EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_FAHU_4EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_4TpAlrm,deiSTARSST020BACSHVACACSSTN_FAHU_4TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_FAHU_4TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_1GenAlmM,deiSTARSST020BACSHVACACSSTN_EF_1GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_EF_1GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_1GenAlm,deiSTARSST020BACSHVACACSSTN_EF_1GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_EF_1GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_EF_1RtTemp,aeiSTARSST020BACSHVACACSSTN_EF_1RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_EF_1RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_EF_1SpTemp,aeiSTARSST020BACSHVACACSSTN_EF_1SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_EF_1SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_1EmStp,deiSTARSST020BACSHVACACSSTN_EF_1EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_EF_1EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_1TpAlrm,deiSTARSST020BACSHVACACSSTN_EF_1TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_EF_1TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_2GenAlmM,deiSTARSST020BACSHVACACSSTN_EF_2GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_EF_2GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_2GenAlm,deiSTARSST020BACSHVACACSSTN_EF_2GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_EF_2GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_EF_2RtTemp,aeiSTARSST020BACSHVACACSSTN_EF_2RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_EF_2RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_EF_2SpTemp,aeiSTARSST020BACSHVACACSSTN_EF_2SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_EF_2SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_2EmStp,deiSTARSST020BACSHVACACSSTN_EF_2EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_EF_2EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_2TpAlrm,deiSTARSST020BACSHVACACSSTN_EF_2TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_EF_2TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_3GenAlmM,deiSTARSST020BACSHVACACSSTN_EF_3GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_EF_3GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_3GenAlm,deiSTARSST020BACSHVACACSSTN_EF_3GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_EF_3GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_EF_3RtTemp,aeiSTARSST020BACSHVACACSSTN_EF_3RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_EF_3RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_EF_3SpTemp,aeiSTARSST020BACSHVACACSSTN_EF_3SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_EF_3SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_3EmStp,deiSTARSST020BACSHVACACSSTN_EF_3EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_EF_3EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_3TpAlrm,deiSTARSST020BACSHVACACSSTN_EF_3TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_EF_3TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_4GenAlmM,deiSTARSST020BACSHVACACSSTN_EF_4GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_EF_4GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_4GenAlm,deiSTARSST020BACSHVACACSSTN_EF_4GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_EF_4GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_EF_4RtTemp,aeiSTARSST020BACSHVACACSSTN_EF_4RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_EF_4RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_EF_4SpTemp,aeiSTARSST020BACSHVACACSSTN_EF_4SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_EF_4SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_4EmStp,deiSTARSST020BACSHVACACSSTN_EF_4EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_EF_4EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_EF_4TpAlrm,deiSTARSST020BACSHVACACSSTN_EF_4TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_EF_4TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1GenAlmM,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1GenAlm,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1RtTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1SpTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1EmStp,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1TpAlrm,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_1TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2GenAlmM,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2GenAlm,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2RtTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2SpTemp,aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2SpTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2EmStp,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2EmStp,M-Conf 30/01/18 16:54,$VOID,0,Emergency Stop Push-Button-Control Operation,4,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2EmStp,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2TpAlrm,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2TpAlrm,M-Conf 30/01/18 16:54,$VOID,0,Sum Of Major Fault/Trip Alarms-Trip,4,deiSTARSST020BACSHVACACSSTN_FAHU_SINFAN_2TpAlrm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1GenAlmM,deiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1GenAlmM,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Minor),4,deiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1GenAlmM,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:deiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1GenAlm,deiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1GenAlm,M-Conf 30/01/18 16:54,$VOID,0,General Alarm (Major),4,deiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1GenAlm,DEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1RtTemp,aeiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1RtTemp,M-Conf 30/01/18 16:54,$VOID,0,Return Temperature,4,aeiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1RtTemp,AEIV,VE,,,,,
:R:A:POLE:RSST020_BACS_S0:VEE:aeiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1SpTemp,aeiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1SpTemp,M-Conf 30/01/18 16:54,$VOID,0,Supply Temperature,4,aeiSTARSST020BACSHVACACSUMM_SBM40_104_AHU_VFD_1SpTemp,AEIV,VE,,,,,
